ID_Prestamo_Unico;ID_Cliente;Fecha_Originacion;Monto_Prestamo_USD;Saldo_Actual_Prestamo_USD;Total_Pagado_Capital_USD;Monto_Mora_Sin_Cargos_USD;Cuotas_Mora;Dias_Mora_DPD;Estado_Orden;Fecha_Vencimiento_1ra_Cuota;Monto_1ra_Cuota_USD;FPD;Score_Crediticio_Usuario;Tipo_Producto_Vertical
9545637;6081565;18/11/2024;13.62;0.0;13.62;0.0;0;;CLOSED;02/12/2024;13.62;No;430.0;Supermercados
11883699;2052692;19/12/2024;33.6;0.0;33.48;0.0;0;;CLOSED;02/01/2025;11.2;No;277.0;Tecnología
8897247;8139647;06/11/2024;31.78;0.0;29.77;0.0;0;;CLOSED;20/11/2024;10.59;No;441.0;Hogar
9147208;6705166;11/11/2024;14.0;0.0;14.0;0.0;0;;CLOSED;25/11/2024;4.67;No;312.0;Moda
16819230;9986060;03/03/2025;15.71;0.0;15.71;0.0;0;;CLOSED;17/03/2025;5.24;No;450.0;Moda
12541999;1057551;23/12/2024;12.4;0.0;12.4;0.0;0;;CLOSED;06/01/2025;4.13;No;425.0;Moda
18229628;9982969;24/03/2025;16.61;16.61;0.0;0.0;0;;IN_PROGRESS;07/04/2025;5.54;No;490.0;Hogar
17391782;5798655;13/03/2025;16.95;0.0;16.95;0.0;0;;CLOSED;27/03/2025;16.95;No;473.0;Supermercados
13179870;9386355;30/12/2024;33.6;0.0;33.6;0.0;0;;CLOSED;13/01/2025;11.2;No;25.0;Moda
9568388;8017324;19/11/2024;23.07;0.0;23.07;0.0;0;;CLOSED;03/12/2024;23.07;No;440.0;Farmacias
18530044;8864449;29/03/2025;26.42;26.42;0.0;0.0;0;;IN_PROGRESS;12/04/2025;26.42;No;381.0;Supermercados
12070838;7599033;21/12/2024;49.8;0.0;49.8;0.0;0;;CLOSED;04/01/2025;16.6;No;406.0;Tecnología
9728326;2624766;22/11/2024;15.61;0.0;15.61;0.0;0;;CLOSED;06/12/2024;5.2;No;500.0;Moda
8785426;2717543;03/11/2024;11.12;0.0;11.1;0.0;0;;CLOSED;17/11/2024;3.71;No;484.0;Hogar
18227273;4467655;24/03/2025;15.01;15.01;0.0;0.0;0;;IN_PROGRESS;07/04/2025;15.01;No;483.0;Supermercados
16918751;4417717;04/03/2025;15.46;0.0;15.46;0.0;0;;CLOSED;18/03/2025;15.46;No;451.0;Supermercados
12300479;5597048;22/12/2024;48.64;0.0;48.64;0.0;0;;CLOSED;05/01/2025;16.21;No;496.0;Moda
12122794;6676476;21/12/2024;12.0;0.0;12.0;0.0;0;;CLOSED;04/01/2025;4.0;No;418.0;Hogar
14731800;2316417;28/01/2025;30.58;0.0;30.58;0.0;0;;CLOSED;11/02/2025;10.19;No;304.0;Moda
11956478;7827687;20/12/2024;12.5;0.0;12.5;0.0;0;;CLOSED;03/01/2025;4.17;No;355.0;Moda
11167058;4161107;12/12/2024;11.8;0.0;11.8;0.0;0;;CLOSED;26/12/2024;3.93;No;410.0;Hogar
13207233;4348687;30/12/2024;12.5;0.0;12.5;0.0;0;;CLOSED;13/01/2025;4.17;No;393.0;Moda
14198616;7427109;18/01/2025;58.67;0.0;58.67;0.0;0;;CLOSED;01/02/2025;58.67;No;330.0;Supermercados
10628018;3866628;04/12/2024;269.99;0.0;269.99;0.0;0;;CLOSED;18/12/2024;90.0;No;13.0;Farmacias
15425894;3840772;09/02/2025;28.92;9.64;19.28;9.64;1;9.0;DELAYED;23/02/2025;9.64;No;328.0;Moda
14429698;7623543;22/01/2025;16.25;0.0;16.25;0.0;0;;CLOSED;05/02/2025;16.25;No;406.0;Restaurantes
16730417;2362688;01/03/2025;14.08;0.0;14.08;0.0;0;;CLOSED;15/03/2025;14.08;No;473.0;Farmacias
10212604;3924636;29/11/2024;21.0;0.0;21.0;0.0;0;;CLOSED;13/12/2024;7.0;No;460.0;Moda
13020221;6589675;28/12/2024;63.28;0.0;63.28;0.0;0;;CLOSED;11/01/2025;21.09;No;390.0;Moda
16829966;9448212;03/03/2025;12.13;0.0;12.13;0.0;0;;CLOSED;17/03/2025;12.13;No;428.0;Supermercados
16836680;7010234;03/03/2025;20.6;6.87;13.73;0.0;0;;IN_PROGRESS;17/03/2025;6.87;No;497.0;Deporte
15105079;6591571;03/02/2025;12.11;12.11;0.0;12.11;1;43.0;DELAYED;17/02/2025;12.11;Yes;437.0;Supermercados
9799855;8931689;23/11/2024;19.94;0.0;19.94;0.0;0;;CLOSED;07/12/2024;6.65;No;423.0;Moda
13223416;4387681;30/12/2024;11.2;0.0;11.2;0.0;0;;CLOSED;13/01/2025;3.73;No;363.0;Moda
17431697;3871727;14/03/2025;15.91;10.6;5.3;0.0;0;;IN_PROGRESS;28/03/2025;5.3;No;13.0;Deporte
16092425;3921230;19/02/2025;62.2;20.73;41.47;0.0;0;;IN_PROGRESS;05/03/2025;20.73;No;378.0;Moda
13129699;4858489;29/12/2024;32.99;0.0;32.99;0.0;0;;CLOSED;12/01/2025;11.0;No;7.0;Moda
10036279;2797356;27/11/2024;45.53;0.0;45.53;0.0;0;;CLOSED;11/12/2024;45.53;No;431.0;Farmacias
11915362;6843204;19/12/2024;10.0;0.0;10.0;0.0;0;;CLOSED;02/01/2025;3.33;No;329.0;Tecnología
18012054;3499939;21/03/2025;33.6;33.6;0.0;0.0;0;;IN_PROGRESS;04/04/2025;11.2;No;523.0;Moda
13214701;3758179;30/12/2024;15.64;0.0;15.64;0.0;0;;CLOSED;13/01/2025;15.64;No;391.0;Supermercados
9951578;7444834;26/11/2024;11.6;0.0;11.6;0.0;0;;CLOSED;10/12/2024;3.87;No;442.0;Servicios
16540032;3811667;27/02/2025;60.6;20.2;40.4;0.0;0;;IN_PROGRESS;13/03/2025;20.2;No;442.0;Tecnología
10805586;8324323;07/12/2024;606.4;0.0;303.2;0.0;0;;CLOSED;21/12/2024;101.07;No;5.0;Tecnología
18419878;2775839;28/03/2025;18.39;18.39;0.0;0.0;0;;IN_PROGRESS;11/04/2025;18.39;No;388.0;Supermercados
16029453;2313719;18/02/2025;119.7;0.0;119.7;0.0;0;;CLOSED;04/03/2025;39.9;No;533.0;Moda
9523124;1060412;18/11/2024;9.99;0.0;9.99;0.0;0;;CLOSED;02/12/2024;9.99;No;412.0;Supermercados
11341694;5336712;14/12/2024;51.0;0.0;51.0;0.0;0;;CLOSED;28/12/2024;17.0;No;471.0;Moda
12965160;2760149;28/12/2024;28.22;0.0;28.22;0.0;0;;CLOSED;11/01/2025;9.41;No;440.0;Hogar
16415900;5625035;25/02/2025;25.0;0.0;25.0;0.0;0;;CLOSED;11/03/2025;25.0;No;446.0;Farmacias
15909694;3429542;16/02/2025;175.6;58.53;117.07;0.0;0;;IN_PROGRESS;02/03/2025;58.53;No;510.0;Hogar
18464416;6818938;28/03/2025;20.4;20.4;0.0;0.0;0;;IN_PROGRESS;11/04/2025;6.8;No;508.0;Moda
14468683;3187213;23/01/2025;12.4;0.0;12.4;0.0;0;;CLOSED;06/02/2025;4.13;No;350.0;Moda
10529913;1365426;03/12/2024;92.0;0.0;46.0;0.0;0;;CLOSED;17/12/2024;15.33;No;351.0;Tecnología
9349045;5958093;16/11/2024;54.72;0.0;54.72;0.0;0;;CLOSED;30/11/2024;18.24;No;462.0;Moda
12362561;7322621;22/12/2024;37.8;0.0;37.8;0.0;0;;CLOSED;05/01/2025;12.6;No;454.0;Moda
10114478;3827541;29/11/2024;98.0;0.0;98.0;0.0;0;;CLOSED;13/12/2024;32.67;No;369.0;Hogar
13895505;1094870;12/01/2025;26.61;0.0;26.61;0.0;0;;CLOSED;26/01/2025;26.61;No;439.0;Supermercados
18710430;7140266;31/03/2025;40.58;40.58;0.0;0.0;0;;IN_PROGRESS;14/04/2025;13.53;No;333.0;Tecnología
12718664;6925197;24/12/2024;49.82;49.82;0.0;49.82;3;84.0;DELAYED;07/01/2025;16.61;Yes;465.0;Moda
18362437;2786540;27/03/2025;22.86;22.86;0.0;0.0;0;;IN_PROGRESS;10/04/2025;22.86;No;378.0;Supermercados
11992680;5012852;20/12/2024;52.32;0.0;52.32;0.0;0;;CLOSED;03/01/2025;17.44;No;494.0;Moda
16234242;8170806;22/02/2025;19.67;0.0;19.67;0.0;0;;CLOSED;08/03/2025;19.67;No;10.0;Supermercados
13028376;7516731;28/12/2024;25.92;0.0;25.92;0.0;0;;CLOSED;11/01/2025;25.92;No;424.0;Farmacias
8745201;1516166;03/11/2024;17.17;0.0;17.17;0.0;0;;CLOSED;17/11/2024;17.17;No;391.0;Supermercados
8629911;1130943;01/11/2024;12.48;0.0;12.48;0.0;0;;CLOSED;15/11/2024;4.16;No;414.0;Moda
12352933;5409006;22/12/2024;13.19;0.0;13.19;0.0;0;;CLOSED;05/01/2025;4.4;No;366.0;Moda
15780111;5041444;15/02/2025;11.69;0.0;11.69;0.0;0;;CLOSED;01/03/2025;11.69;No;382.0;Restaurantes
17694812;6763387;16/03/2025;31.79;21.2;10.6;0.0;0;;IN_PROGRESS;30/03/2025;10.6;No;490.0;Moda
12719275;4763088;24/12/2024;22.66;0.0;22.66;0.0;0;;CLOSED;07/01/2025;22.66;No;430.0;Supermercados
16347822;6176256;23/02/2025;15.6;0.0;15.6;0.0;0;;CLOSED;09/03/2025;5.2;No;475.0;Hogar
14470243;9908304;23/01/2025;28.85;0.0;28.85;0.0;0;;CLOSED;06/02/2025;28.85;No;7.0;Supermercados
9342465;6490919;16/11/2024;55.75;0.0;55.75;0.0;0;;CLOSED;30/11/2024;55.75;No;12.0;Supermercados
17138478;3503625;08/03/2025;66.0;22.0;44.0;0.0;0;;IN_PROGRESS;22/03/2025;22.0;No;426.0;Moda
10321954;6981647;30/11/2024;11.6;0.0;11.6;0.0;0;;CLOSED;14/12/2024;3.87;No;462.0;Moda
10990266;9014687;10/12/2024;94.67;0.0;94.67;0.0;0;;CLOSED;24/12/2024;31.56;No;481.0;Salud
13679501;5403238;07/01/2025;59.83;0.0;59.83;0.0;0;;CLOSED;21/01/2025;59.83;No;12.0;Farmacias
17775692;7414906;17/03/2025;83.1;55.4;27.7;0.0;0;;IN_PROGRESS;31/03/2025;27.7;No;447.0;Hogar
10721377;9815618;06/12/2024;27.88;0.0;27.88;0.0;0;;CLOSED;20/12/2024;27.88;No;29.0;Supermercados
15085319;7453787;03/02/2025;199.99;0.0;100.0;0.0;0;;IN_PROGRESS;17/02/2025;33.33;No;400.0;Tecnología
12587465;7672703;23/12/2024;14.94;0.0;14.94;0.0;0;;CLOSED;06/01/2025;4.98;No;332.0;Deporte
12294522;5014514;22/12/2024;10.77;0.0;10.77;0.0;0;;CLOSED;05/01/2025;3.59;No;451.0;Moda
16249902;3654188;22/02/2025;51.0;17.0;34.0;0.0;0;;IN_PROGRESS;08/03/2025;17.0;No;461.0;Hogar
14338824;6707574;20/01/2025;25.6;0.0;25.6;0.0;0;;CLOSED;03/02/2025;8.53;No;415.0;Hogar
15422616;1696505;09/02/2025;43.79;0.0;43.79;0.0;0;;CLOSED;23/02/2025;14.6;No;513.0;Hogar
11979465;8677552;20/12/2024;23.18;0.0;23.18;0.0;0;;CLOSED;03/01/2025;23.18;No;18.0;Supermercados
10030893;9783135;27/11/2024;107.73;0.0;107.73;0.0;0;;CLOSED;11/12/2024;35.91;No;477.0;Hogar
17927628;2889320;20/03/2025;18.0;18.0;0.0;0.0;0;;IN_PROGRESS;03/04/2025;6.0;No;486.0;Salud
17310133;1227850;11/03/2025;16.8;11.2;5.6;0.0;0;;IN_PROGRESS;25/03/2025;5.6;No;10.0;Servicios
14175193;2006458;18/01/2025;15.15;0.0;15.15;0.0;0;;CLOSED;01/02/2025;15.15;No;254.0;Supermercados
18436632;8831655;28/03/2025;16.28;16.28;0.0;0.0;0;;IN_PROGRESS;11/04/2025;5.43;No;517.0;Moda
13869587;9774885;11/01/2025;10.4;0.0;10.4;0.0;0;;CLOSED;25/01/2025;3.47;No;435.0;Hogar
18415716;1606058;27/03/2025;11.2;11.2;0.0;0.0;0;;IN_PROGRESS;10/04/2025;11.2;No;483.0;Restaurantes
14168128;9649065;18/01/2025;39.6;0.0;39.6;0.0;0;;CLOSED;01/02/2025;13.2;No;424.0;Hogar
18181367;5143969;23/03/2025;26.4;26.4;0.0;0.0;0;;IN_PROGRESS;06/04/2025;8.8;No;443.0;Moda
13886014;2925133;11/01/2025;13.6;0.0;13.6;0.0;0;;CLOSED;25/01/2025;4.53;No;422.0;Hogar
10603768;5422918;04/12/2024;18.0;0.0;18.0;0.0;0;;CLOSED;18/12/2024;6.0;No;504.0;Moda
8655259;4042454;02/11/2024;178.2;0.0;178.2;0.0;0;;CLOSED;16/11/2024;59.4;No;468.0;Hogar
11170772;7209854;12/12/2024;15.44;0.0;15.44;0.0;0;;CLOSED;26/12/2024;15.44;No;8.0;Farmacias
13504700;6798292;03/01/2025;36.0;0.0;36.0;0.0;0;;CLOSED;17/01/2025;12.0;No;406.0;Hogar
13190233;4435459;30/12/2024;92.0;0.0;92.0;0.0;0;;CLOSED;13/01/2025;30.67;No;396.0;Hogar
11146796;8435791;12/12/2024;73.5;0.0;73.5;0.0;0;;CLOSED;26/12/2024;24.5;No;18.0;Moda
14744968;1680462;29/01/2025;14.98;0.0;14.98;0.0;0;;CLOSED;12/02/2025;14.98;No;460.0;Supermercados
17017987;2197313;06/03/2025;11.37;0.0;11.37;0.0;0;;CLOSED;20/03/2025;11.37;No;423.0;Supermercados
13069007;4475133;29/12/2024;11.03;0.0;11.03;0.0;0;;CLOSED;12/01/2025;3.68;No;529.0;Moda
17685313;6494030;16/03/2025;18.0;12.0;6.0;0.0;0;;IN_PROGRESS;30/03/2025;6.0;No;414.0;Moda
17058837;8907625;07/03/2025;147.0;49.0;24.5;0.0;0;;IN_PROGRESS;21/03/2025;24.5;No;441.0;Hogar
10034357;6437398;27/11/2024;90.5;0.0;90.5;0.0;0;;CLOSED;11/12/2024;30.17;No;19.0;Hogar
16909462;4403068;04/03/2025;36.17;0.0;36.17;0.0;0;;CLOSED;18/03/2025;36.17;No;17.0;Supermercados
13175303;5229515;30/12/2024;55.59;0.0;55.59;0.0;0;;CLOSED;13/01/2025;55.59;No;429.0;Farmacias
14129879;4256590;17/01/2025;11.56;0.0;11.56;0.0;0;;CLOSED;31/01/2025;3.85;No;320.0;Moda
10263205;3572064;30/11/2024;22.95;0.0;22.95;0.0;0;;CLOSED;14/12/2024;7.65;No;485.0;Tecnología
15664469;1095691;14/02/2025;25.6;0.0;25.6;0.0;0;;CLOSED;28/02/2025;8.53;No;321.0;Tecnología
13446360;4373586;01/01/2025;39.33;39.33;0.0;39.33;1;76.0;DELAYED;15/01/2025;39.33;Yes;330.0;Supermercados
17194049;3171262;09/03/2025;10.12;0.0;10.11;0.0;0;;CLOSED;23/03/2025;10.12;No;339.0;Supermercados
15436672;6868865;09/02/2025;22.11;0.0;22.11;0.0;0;;CLOSED;23/02/2025;22.11;No;426.0;Supermercados
17501878;6564921;15/03/2025;12.03;8.02;4.01;0.0;0;;IN_PROGRESS;29/03/2025;4.01;No;437.0;Hogar
14996019;9474072;02/02/2025;160.3;0.0;40.07;0.0;0;;IN_PROGRESS;16/02/2025;13.36;No;349.0;Tecnología
9186453;2403963;12/11/2024;137.84;0.0;137.84;0.0;0;;CLOSED;26/11/2024;45.95;No;6.0;Moda
18107081;4359430;22/03/2025;51.23;0.0;51.23;0.0;0;;CLOSED;05/04/2025;51.23;No;28.0;Supermercados
17140162;7018465;08/03/2025;160.0;53.33;106.67;0.0;0;;IN_PROGRESS;22/03/2025;53.33;No;421.0;Hogar
14738041;9121175;29/01/2025;18.22;0.0;18.22;0.0;0;;CLOSED;12/02/2025;18.22;No;413.0;Supermercados
18227036;8025435;24/03/2025;9.34;9.34;0.0;0.0;0;;IN_PROGRESS;07/04/2025;9.34;No;488.0;Supermercados
9266315;9752154;14/11/2024;10.21;0.0;10.21;0.0;0;;CLOSED;28/11/2024;3.4;No;399.0;Hogar
11859969;8222634;19/12/2024;12.8;0.0;12.8;0.0;0;;CLOSED;02/01/2025;4.27;No;410.0;Moda
17605197;5410613;15/03/2025;43.55;0.0;43.55;0.0;0;;CLOSED;29/03/2025;43.55;No;441.0;Farmacias
18670704;7506915;30/03/2025;87.8;87.8;0.0;0.0;0;;IN_PROGRESS;13/04/2025;29.27;No;12.0;Hogar
18154475;1123223;23/03/2025;147.0;73.5;0.0;0.0;0;;IN_PROGRESS;06/04/2025;24.5;No;464.0;Hogar
16675910;4689827;01/03/2025;53.9;0.0;53.9;0.0;0;;CLOSED;15/03/2025;53.9;No;16.0;Supermercados
9777123;3528729;23/11/2024;19.72;0.0;19.72;0.0;0;;CLOSED;07/12/2024;6.57;No;380.0;Hogar
9238742;1746517;14/11/2024;20.5;0.0;20.5;0.0;0;;CLOSED;28/11/2024;6.83;No;389.0;Moda
16423209;1193725;25/02/2025;15.91;0.0;15.91;0.0;0;;CLOSED;11/03/2025;15.91;No;405.0;Supermercados
13536196;3179611;04/01/2025;10.8;0.0;10.8;0.0;0;;CLOSED;18/01/2025;3.6;No;266.0;Servicios
9740567;3072276;23/11/2024;28.0;0.0;27.89;0.0;0;;CLOSED;07/12/2024;9.33;No;418.0;Hogar
12222912;7462832;21/12/2024;35.49;0.0;35.49;0.0;0;;CLOSED;04/01/2025;11.83;No;9.0;Moda
15626031;1615144;13/02/2025;20.0;0.0;20.0;0.0;0;;CLOSED;27/02/2025;20.0;No;425.0;Farmacias
11387993;5578458;14/12/2024;16.0;0.0;16.0;0.0;0;;CLOSED;28/12/2024;5.33;No;282.0;Moda
8870541;7336460;06/11/2024;14.0;0.0;14.0;0.0;0;;CLOSED;20/11/2024;4.67;No;427.0;Moda
14510497;5458838;24/01/2025;19.2;0.0;19.2;0.0;0;;CLOSED;07/02/2025;6.4;No;468.0;Moda
15329397;3032169;08/02/2025;70.0;0.0;70.0;0.0;0;;CLOSED;22/02/2025;23.33;No;331.0;Hogar
13748660;5833222;08/01/2025;28.92;0.0;28.92;0.0;0;;CLOSED;22/01/2025;28.92;No;356.0;Supermercados
14681417;9386010;27/01/2025;18.09;0.0;18.09;0.0;0;;CLOSED;10/02/2025;18.09;No;452.0;Supermercados
16978153;7395222;06/03/2025;16.2;5.4;10.8;0.0;0;;IN_PROGRESS;20/03/2025;5.4;No;467.0;Moda
13309365;5983900;31/12/2024;11.52;0.0;11.52;0.0;0;;CLOSED;14/01/2025;11.52;No;325.0;Supermercados
10949111;7767561;09/12/2024;16.56;0.0;16.56;0.0;0;;CLOSED;23/12/2024;5.52;No;466.0;Moda
10830391;8499663;07/12/2024;26.0;0.0;26.0;0.0;0;;CLOSED;21/12/2024;8.67;No;349.0;Moda
16668362;7496832;01/03/2025;38.05;12.68;25.36;0.0;0;;IN_PROGRESS;15/03/2025;12.68;No;461.0;Hogar
16712872;9325886;01/03/2025;79.17;25.85;53.32;0.0;0;;IN_PROGRESS;15/03/2025;26.39;No;385.0;Moda
15157094;5765300;05/02/2025;21.51;0.0;21.51;0.0;0;;CLOSED;19/02/2025;7.17;No;371.0;Moda
14896715;4608456;01/02/2025;29.0;0.0;29.0;0.0;0;;CLOSED;15/02/2025;9.67;No;447.0;Moda
10770946;5054976;07/12/2024;14.94;0.0;14.94;0.0;0;;CLOSED;21/12/2024;14.94;No;508.0;Supermercados
11735722;8062599;18/12/2024;35.05;0.0;35.05;0.0;0;;CLOSED;01/01/2025;11.69;No;461.0;Hogar
17423384;6542340;13/03/2025;104.42;0.0;104.42;0.0;0;;CLOSED;27/03/2025;104.42;No;484.0;Supermercados
12915424;2734101;27/12/2024;10.4;0.0;10.4;0.0;0;;CLOSED;10/01/2025;3.47;No;437.0;Hogar
11604922;4541447;16/12/2024;38.4;0.0;38.4;0.0;0;;CLOSED;30/12/2024;12.8;No;429.0;Moda
9098306;2094854;10/11/2024;15.61;0.0;15.55;0.0;0;;CLOSED;24/11/2024;5.2;No;19.0;Moda
12880713;8327501;27/12/2024;34.8;0.0;34.8;0.0;0;;CLOSED;10/01/2025;11.6;No;10.0;Moda
14116039;8869385;17/01/2025;11.0;0.0;11.0;0.0;0;;CLOSED;31/01/2025;3.67;No;373.0;Hogar
14779001;3166103;30/01/2025;104.68;0.0;104.68;0.0;0;;CLOSED;13/02/2025;104.68;No;9.0;Supermercados
15671205;1254108;14/02/2025;123.6;0.0;123.6;0.0;0;;CLOSED;28/02/2025;41.2;No;431.0;Tecnología
18409885;5458807;27/03/2025;28.61;0.0;28.6;0.0;0;;CLOSED;10/04/2025;28.61;No;426.0;Supermercados
12222661;6587481;21/12/2024;21.19;0.0;21.19;0.0;0;;CLOSED;04/01/2025;21.19;No;417.0;Farmacias
12118349;8930407;21/12/2024;66.58;0.0;66.58;0.0;0;;CLOSED;04/01/2025;22.19;No;463.0;Hogar
11198639;2296163;13/12/2024;13.16;0.0;13.16;0.0;0;;CLOSED;27/12/2024;4.39;No;492.0;Moda
12578802;1363358;23/12/2024;10.0;10.0;0.0;10.0;3;85.0;DELAYED;06/01/2025;3.33;Yes;410.0;Moda
13389586;3542778;31/12/2024;17.4;0.0;17.4;0.0;0;;CLOSED;14/01/2025;5.8;No;464.0;Moda
9624118;6442766;20/11/2024;238.0;0.0;237.32;0.0;0;;CLOSED;04/12/2024;79.33;No;512.0;Hogar
18505867;7673166;29/03/2025;317.0;317.0;0.0;0.0;0;;IN_PROGRESS;12/04/2025;105.67;No;16.0;Hogar
18333506;3537960;26/03/2025;74.4;74.4;0.0;0.0;0;;IN_PROGRESS;09/04/2025;24.8;No;508.0;Servicios
11262383;3702909;13/12/2024;51.47;0.0;51.47;0.0;0;;CLOSED;27/12/2024;17.16;No;534.0;Hogar
13362502;6881684;31/12/2024;20.64;20.64;0.0;20.64;1;77.0;DELAYED;14/01/2025;20.64;Yes;342.0;Supermercados
8885259;4856381;06/11/2024;52.0;0.0;52.0;0.0;0;;CLOSED;20/11/2024;17.33;No;367.0;Tecnología
9204350;3969460;13/11/2024;12.79;0.0;12.79;0.0;0;;CLOSED;27/11/2024;4.26;No;34.0;Hogar
17101777;6383013;08/03/2025;8.68;0.0;8.68;0.0;0;;CLOSED;22/03/2025;8.68;No;357.0;Farmacias
14638365;5470387;26/01/2025;34.67;0.0;34.67;0.0;0;;CLOSED;09/02/2025;34.67;No;8.0;Supermercados
12390494;4872400;22/12/2024;45.0;0.0;45.0;0.0;0;;CLOSED;05/01/2025;15.0;No;469.0;Moda
18613158;6109911;30/03/2025;49.62;49.62;0.0;0.0;0;;IN_PROGRESS;13/04/2025;49.62;No;377.0;Supermercados
13510433;6105981;03/01/2025;24.31;0.0;24.31;0.0;0;;CLOSED;17/01/2025;8.1;No;433.0;Moda
16190592;4407826;21/02/2025;45.75;0.0;45.75;0.0;0;;CLOSED;07/03/2025;45.75;No;14.0;Supermercados
11796547;3084182;18/12/2024;10.84;0.0;10.84;0.0;0;;CLOSED;01/01/2025;10.84;No;400.0;Supermercados
11705528;2258069;17/12/2024;65.06;0.0;65.06;0.0;0;;CLOSED;31/12/2024;65.06;No;429.0;Supermercados
13960135;9041030;13/01/2025;32.06;0.0;32.06;0.0;0;;CLOSED;27/01/2025;32.06;No;20.0;Supermercados
15260747;4368742;07/02/2025;18.4;0.0;18.4;0.0;0;;CLOSED;21/02/2025;6.13;No;467.0;Moda
8846268;4017695;05/11/2024;18.96;0.0;18.96;0.0;0;;CLOSED;19/11/2024;18.96;No;23.0;Supermercados
11391516;1985805;14/12/2024;88.0;0.0;88.0;0.0;0;;CLOSED;28/12/2024;29.33;No;520.0;Hogar
12510836;8452262;23/12/2024;62.76;0.0;62.76;0.0;0;;CLOSED;06/01/2025;20.92;No;494.0;Moda
16474191;5339051;26/02/2025;18.0;0.0;18.0;0.0;0;;CLOSED;12/03/2025;18.0;No;414.0;Supermercados
16791825;8366698;02/03/2025;48.0;16.0;32.0;0.0;0;;IN_PROGRESS;16/03/2025;16.0;No;366.0;Moda
13655938;9518027;06/01/2025;10.57;0.0;10.57;0.0;0;;CLOSED;20/01/2025;10.57;No;448.0;Supermercados
18362108;5026567;27/03/2025;24.8;24.8;0.0;0.0;0;;IN_PROGRESS;10/04/2025;8.27;No;331.0;Tecnología
10454949;6936518;02/12/2024;13.86;0.0;13.86;0.0;0;;CLOSED;16/12/2024;13.86;No;341.0;Supermercados
10681293;6724189;05/12/2024;175.0;0.0;175.0;0.0;0;;CLOSED;19/12/2024;58.33;No;513.0;Hogar
14464121;5407518;23/01/2025;21.6;0.0;21.6;0.0;0;;CLOSED;06/02/2025;7.2;No;469.0;Moda
8999324;8982929;09/11/2024;37.02;0.0;37.02;0.0;0;;CLOSED;23/11/2024;37.02;No;457.0;Supermercados
15136176;8198002;04/02/2025;36.06;0.0;36.06;0.0;0;;CLOSED;18/02/2025;12.02;No;490.0;Moda
11092774;3353627;11/12/2024;21.9;0.0;21.9;0.0;0;;CLOSED;25/12/2024;7.3;No;378.0;Moda
17431389;6615961;14/03/2025;170.83;113.89;56.94;0.0;0;;IN_PROGRESS;28/03/2025;56.94;No;11.0;Hogar
11919114;2002658;19/12/2024;54.5;0.0;54.5;0.0;0;;CLOSED;02/01/2025;18.17;No;409.0;Tecnología
16606498;4991298;28/02/2025;28.17;0.0;28.17;0.0;0;;CLOSED;14/03/2025;28.17;No;429.0;Supermercados
10006811;8804659;27/11/2024;16.8;0.0;16.8;0.0;0;;CLOSED;11/12/2024;5.6;No;448.0;Moda
12191528;9015398;21/12/2024;11.2;0.0;11.2;0.0;0;;CLOSED;04/01/2025;3.73;No;472.0;Moda
11948416;5214364;20/12/2024;80.0;80.0;0.0;80.0;3;88.0;DELAYED;03/01/2025;26.67;Yes;342.0;Hogar
14248485;5377667;18/01/2025;18.12;0.0;18.12;0.0;0;;CLOSED;01/02/2025;18.12;No;405.0;Supermercados
13475112;1121603;02/01/2025;108.8;36.27;72.53;36.27;1;47.0;DELAYED;16/01/2025;36.27;No;420.0;Hogar
16901910;3719737;04/03/2025;61.1;0.0;61.1;0.0;0;;CLOSED;18/03/2025;61.1;No;23.0;Supermercados
18714812;1153612;31/03/2025;103.5;103.5;0.0;0.0;0;;IN_PROGRESS;14/04/2025;34.5;No;414.0;Hogar
11237185;4677475;13/12/2024;14.56;0.0;14.56;0.0;0;;CLOSED;27/12/2024;4.85;No;411.0;Hogar
14861835;8108630;31/01/2025;12.8;0.0;12.8;0.0;0;;CLOSED;14/02/2025;4.27;No;412.0;Moda
16802638;4725145;02/03/2025;51.77;0.0;51.77;0.0;0;;CLOSED;16/03/2025;51.77;No;466.0;Farmacias
18055360;7135732;22/03/2025;15.34;15.34;0.0;0.0;0;;IN_PROGRESS;05/04/2025;5.11;No;331.0;Hogar
16108334;9244138;20/02/2025;16.8;0.0;16.8;0.0;0;;CLOSED;06/03/2025;5.6;No;368.0;Tecnología
14984424;7852006;01/02/2025;32.64;0.0;32.64;0.0;0;;CLOSED;15/02/2025;32.64;No;338.0;Farmacias
9940985;1437435;26/11/2024;51.11;0.0;51.11;0.0;0;;CLOSED;10/12/2024;17.04;No;33.0;Hogar
13710843;1799207;07/01/2025;10.3;0.0;10.3;0.0;0;;CLOSED;21/01/2025;10.3;No;416.0;Farmacias
16363073;2121896;24/02/2025;32.82;10.94;21.88;0.0;0;;IN_PROGRESS;10/03/2025;10.94;No;487.0;Servicios
14488961;9038558;24/01/2025;69.6;0.0;69.6;0.0;0;;CLOSED;07/02/2025;23.2;No;320.0;Hogar
10002815;8608422;27/11/2024;48.0;0.0;48.0;0.0;0;;CLOSED;11/12/2024;16.0;No;431.0;Deporte
9849123;9066216;24/11/2024;48.0;0.0;48.0;0.0;0;;CLOSED;08/12/2024;16.0;No;358.0;Hogar
